domain,value_score,quality_score,growth_score,risk_score,fit_score,speed_score,winner
products,0.004595005906112738,0.4193548387096775,0.3120126931744227,0.999882,0.000118,0.006829096672398956,0
cities,0.3845916923157832,0.2853964327784781,0.5591740023869712,0.6436422594671347,0.1363736362014226,0.2067528198145251,0
jobs,0.09561216704642661,0.8205128205128205,0.30769230769230776,0.6666666666666667,0.5,0.4999999999999999,0
jobs,0.12434205625242434,0.8974358974358974,0.0,0.6666666666666667,0.5,1.0,0
housing,0.9556498264558426,0.3625215558536119,0.5690060501374173,0.5449928804161577,0.20364238410596036,0.08587786259541985,1
education,0.00012391362535784072,0.09222222222222223,0.04666666666666666,0.6470980653769179,0.15666666666666668,0.11666666666666667,0
jobs,0.20616983618517215,0.38461538461538464,0.30769230769230776,0.0,0.5,1.0,0
jobs,0.3267331310801195,1.0,0.7692307692307694,0.3333333333333335,0.5,0.4999999999999999,1
jobs,0.18597876598138618,0.38461538461538464,0.30769230769230776,1.0,0.5,1.0,0
education,2.3387655060152995e-06,0.0,0.0,0.9666444296197465,0.005555555555555556,0.041111111111111105,0
jobs,0.7641395290291589,0.8461538461538463,1.0,0.6666666666666667,0.5,1.0,1
jobs,0.16185994179012075,0.6666666666666667,0.30769230769230776,0.6666666666666667,0.5,1.0,0
housing,0.19731006556112612,0.482851120904388,0.9236275242812512,0.13595593345775644,0.6421081677704195,0.08587786259541985,0
jobs,0.5745361319971948,0.5897435897435898,0.9230769230769234,0.6666666666666667,0.5,1.0,1
products,0.06396214202563903,0.806451612903226,0.42803038447161834,0.999452,0.000548,0.06823014321084325,1
products,0.030897704239223063,0.6451612903225806,0.27918454796561043,0.999924,7.6e-05,0.037200531692597724,0
jobs,0.14610011790968477,0.7435897435897436,0.30769230769230776,0.6666666666666667,0.5,1.0,0
jobs,0.5056244717825941,0.7692307692307692,1.0,1.0,0.5,0.4999999999999999,1
products,0.09660352786327342,0.806451612903226,0.24529692111845475,0.999952,4.8e-05,0.10310171621042977,1
cities,0.13504455335324161,0.9066478570092704,0.9391856055030819,0.09896551859758575,0.8161051651105248,0.8387695546235769,1
education,1.122498409530422e-05,0.0,0.0,0.8579052701801201,0.004444444444444449,0.0,0
jobs,0.0852391973921152,0.717948717948718,0.30769230769230776,0.3333333333333335,0.5,1.0,0
jobs,0.4608264980823621,0.6153846153846154,0.9230769230769234,1.0,0.5,0.0,1
education,3.87157165160673e-06,0.0,0.04666666666666666,0.9459639759839893,0.0,0.005555555555555556,0
education,9.379942508167758e-06,0.00777777777777777,0.036666666666666674,0.9399599733155437,0.0,0.0,0
products,0.006550722839329073,0.8387096774193549,0.17547027740587576,0.999982,1.8e-05,0.006729882449324435,0
products,0.025691945183103564,0.5483870967741936,0.4867170769655079,0.998814,0.001186,0.033552093148589535,0
products,0.029090830692273067,0.6774193548387097,0.3385556741272337,0.999832,0.000168,0.03413251089681864,0
education,0.00039118806074855993,0.18666666666666668,0.23444444444444446,0.39559706470980655,0.29000000000000004,0.18666666666666668,1
products,0.03222336923994651,0.9677419354838711,0.273084831537094,0.99993,7e-05,0.03076073087138227,1
products,0.07955657241635018,0.7741935483870968,0.41891595510362234,0.999514,0.000486,0.08687785987040664,1
jobs,0.10703322278765211,0.7692307692307692,0.30769230769230776,0.6666666666666667,0.5,0.4999999999999999,0
products,0.04379103566056323,0.8387096774193549,0.20111140436311184,0.999974,2.6e-05,0.04563049429864432,1
education,4.5106064632565865e-05,0.01555555555555556,0.011111111111111112,0.6844563042028019,0.0,0.03555555555555555,0
jobs,0.19506731641153818,0.5641025641025641,0.30769230769230776,1.0,0.5,1.0,0
jobs,0.18194312077907732,0.6153846153846154,0.6153846153846154,0.0,0.5,1.0,0
housing,0.09795949115830185,0.39222073194098483,0.8657435527619011,0.175983125514395,0.7130242825607065,0.08587786259541985,0
housing,0.12289657481887314,0.5391837516765665,0.9984916243564677,0.03942651438866393,0.7889072847682119,0.8282442748091603,0
products,0.009785704546526195,0.7096774193548386,0.5851327969978282,0.99568,0.00432,0.011152508842652686,0
products,0.019726744739958745,0.38709677419354843,0.6080716902612187,0.994162,0.005838,0.030013011957898992,0
products,0.015167735261237146,0.5806451612903226,0.136542415768547,0.99999,1e-05,0.019259074103318462,0
education,9.11387683125339e-05,0.044444444444444446,0.11222222222222224,0.5970647098065377,0.044444444444444446,0.0011111111111111072,0
housing,0.09394153315859083,0.652807051159226,0.9996546022091971,0.013551081059276422,0.9210816777041942,0.9446564885496184,1
products,0.0677443330785671,0.903225806451613,0.5155350260579112,0.998268,0.001732,0.06762032101025607,1
education,0.006174041995928507,0.7955555555555555,0.7588888888888888,0.08805870580386925,0.6477777777777778,0.8477777777777777,1
jobs,0.2450569126158225,0.6923076923076923,0.7692307692307694,1.0,0.5,0.4999999999999999,1
jobs,0.09055155530323854,0.6666666666666667,0.30769230769230776,0.6666666666666667,0.5,0.0,0
education,9.65965372362604e-06,0.0,0.03888888888888889,0.875250166777852,0.07222222222222222,0.028888888888888884,0
education,4.0091911321611395e-05,0.018888888888888882,0.06555555555555556,0.7351567711807871,0.11444444444444445,0.060000000000000005,0
education,0.00035423970542039246,0.18666666666666668,0.14,0.43028685790527016,0.23555555555555555,0.12888888888888891,0
education,0.021651692765839316,0.9088888888888889,0.9844444444444443,0.028018679119412943,0.8177777777777777,0.9433333333333334,1
jobs,0.4106802027327303,0.5641025641025641,0.9230769230769234,0.0,0.5,0.0,1
jobs,0.17385127966687303,1.0,0.30769230769230776,0.3333333333333335,0.5,0.4999999999999999,0
jobs,0.40193073897775644,0.5897435897435898,0.7692307692307694,0.0,0.5,0.4999999999999999,1
jobs,0.085865993973505,0.9230769230769231,0.0,0.6666666666666667,0.5,0.4999999999999999,0
products,0.0012729936474617648,0.7741935483870968,0.43516750624918904,0.999398,0.000602,0.0013007054548039606,0
products,0.006281816531199042,0.3225806451612903,0.6779818014226846,0.985386,0.014614,0.01033033031005827,0
education,7.759975297076032e-06,0.0,0.0,0.8972648432288192,0.017777777777777774,0.00777777777777777,0
education,7.312582175142186e-07,0.0,0.03222222222222223,0.9893262174783188,0.0,0.021111111111111115,0
products,0.011802403972805051,0.7419354838709679,0.38132959737294164,0.999704,0.000296,0.013130104703807861,0
housing,0.2689398099314762,0.4123395286453344,0.9218181478945459,0.1501027210594794,0.57560706401766,0.08587786259541985,0
cities,0.2928992380261549,0.4937340023578401,0.548879404867635,0.4620071323457776,0.47494883905301394,0.38471185770930616,0
education,0.00017410968331061497,0.10555555555555556,0.13333333333333333,0.5463642428285523,0.025555555555555564,0.1211111111111111,0
jobs,0.258902951852261,0.4102564102564103,0.7692307692307694,1.0,0.5,1.0,0
products,0.0239939982640018,0.7419354838709679,0.3857989689682872,0.999686,0.000314,0.026774894106284804,0
jobs,0.09179744195067316,0.7948717948717949,0.0,0.0,0.5,0.4999999999999999,0
jobs,0.34569115882871243,0.7692307692307692,0.9230769230769234,1.0,0.5,1.0,1
products,0.04754314880364522,0.6774193548387097,0.665929879315756,0.987524,0.012476,0.05581686882685051,0
housing,0.15511999270298424,0.5196397777351983,0.9991835439139628,0.025325502567845246,0.8606512141280354,0.5973282442748091,0
jobs,0.11351183335431218,0.9230769230769231,0.30769230769230776,0.6666666666666667,0.5,0.4999999999999999,0
products,0.0266825593645522,0.5483870967741936,0.36290514688750913,0.999768,0.000232,0.03484556703634755,0
jobs,0.09142496037566694,0.8717948717948718,0.0,0.6666666666666667,0.5,1.0,0
products,0.0644650170811302,0.6129032258064515,0.05282181684664835,0.999998,2e-06,0.07971790139076461,0
products,0.01507766184024202,0.4516129032258064,0.45386919188526925,0.99923,0.00077,0.021536227712379584,0
products,0.1467548213636744,1.0,0.5313528507070143,0.997868,0.002132,0.13780768358737966,1
jobs,0.03213103131157185,0.7948717948717949,0.0,1.0,0.5,0.0,0
education,2.341911827323845e-05,0.0,0.043333333333333335,0.7431621080720481,0.0,0.0,0
products,0.05180928400409051,0.5806451612903226,0.30538192391239094,0.999892,0.000108,0.0658099356707558,0
products,0.09219667423881571,0.6774193548387097,0.6655625628596699,0.987584,0.012416,0.10829174068467234,0
jobs,0.24135521641179508,0.5384615384615385,0.7692307692307694,0.3333333333333335,0.5,0.4999999999999999,1
jobs,0.07603761807023718,0.7435897435897436,0.0,0.6666666666666667,0.5,1.0,0
products,0.06913065652440117,0.806451612903226,0.37151818159221484,0.99974,0.00026,0.0737517908375565,1
jobs,0.036456955258540744,0.8974358974358974,0.0,0.0,0.5,0.0,0
housing,0.3742126237305566,0.7189116689020886,0.7796694791540688,0.26207680575358067,0.6768763796909493,0.08587786259541985,1
jobs,0.25999470819279646,0.7692307692307692,0.6153846153846154,0.6666666666666667,0.5,1.0,1
jobs,0.20490596766859928,0.6923076923076923,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,0
jobs,0.1051348511743445,0.8461538461538463,0.0,0.3333333333333335,0.5,0.0,0
products,0.05357310456939646,0.8387096774193549,0.2112872673865934,0.99997,3e-05,0.055848680905520705,1
education,0.003852485561612781,0.7066666666666666,0.6922222222222222,0.12675116744496331,0.8944444444444445,0.7377777777777779,1
housing,0.21412866648048906,0.38953822571373836,0.9985475983557581,0.05858626782498034,0.6865342163355408,0.6984732824427481,0
jobs,0.21773731571795182,0.43589743589743585,0.30769230769230776,0.3333333333333335,0.5,1.0,0
jobs,0.429152720014591,0.9743589743589745,0.7692307692307694,0.6666666666666667,0.5,0.0,1
jobs,0.33801033186823914,0.8717948717948718,0.9230769230769234,0.6666666666666667,0.5,0.4999999999999999,1
products,0.005602265658145645,0.5806451612903226,0.6880115363607088,0.98333,0.01667,0.007106726110443558,0
jobs,0.34061770289328275,0.6923076923076923,0.6153846153846154,0.6666666666666667,0.5,0.0,1
jobs,0.5558940713777452,0.6923076923076923,0.9230769230769234,0.6666666666666667,0.5,0.4999999999999999,1
cities,0.32434473661261376,0.802981122689138,0.7703504846685639,0.3702857554490552,0.5622529634403742,0.7240144606226875,1
jobs,0.256534482802911,0.6410256410256411,0.30769230769230776,0.6666666666666667,0.5,0.0,0
jobs,0.024144512575748622,0.38461538461538464,0.0,0.0,0.5,0.4999999999999999,0
products,0.05309740422825487,0.4193548387096775,0.4002535577230176,0.99962,0.00038,0.07807647053447474,0
jobs,0.05222448565432169,0.6410256410256411,0.0,0.6666666666666667,0.5,1.0,0
jobs,0.38310885966692443,0.4615384615384615,0.7692307692307694,0.3333333333333335,0.5,1.0,1
jobs,0.26190078632144903,0.6153846153846154,0.7692307692307694,0.3333333333333335,0.5,0.0,1
products,0.02424750859238562,0.8387096774193549,0.40183300852483783,0.999612,0.000388,0.025215650731262633,1
education,0.0016363390508206516,0.4788888888888889,0.5644444444444444,0.21080720480320214,0.4222222222222222,0.5033333333333333,1
education,0.00014661996106093004,0.07999999999999999,0.0,0.5436957971981321,0.04555555555555555,0.05222222222222221,0
cities,0.07085969266596504,0.6398234503455507,0.7192977155128187,0.4632677269653726,0.5054174828482318,0.5068990207072979,0
cities,0.4148359013198709,0.8873459054071574,0.8501735263451117,0.3289816067363854,0.9068325753446539,0.5246508950335362,1
products,0.07165496625895705,1.0,0.4947461565275863,0.998682,0.001318,0.06720442913424587,1
products,0.09861869167941677,0.5161290322580645,0.27918454796561043,0.999924,7.6e-05,0.1324706951870591,0
jobs,0.19987618198679102,0.6923076923076923,0.30769230769230776,1.0,0.5,0.4999999999999999,0
jobs,0.21182128077147355,0.8717948717948718,0.30769230769230776,0.6666666666666667,0.5,1.0,0
products,0.00101704241329223,0.806451612903226,0.42046176415466713,0.999504,0.000496,0.0009843881740750444,0
products,0.009301138120765594,0.6451612903225806,0.46367398240206936,0.999124,0.000876,0.011170438571412512,0
housing,0.1873682199739774,0.5221306763747844,0.9990019094102408,0.03667789623210432,0.8010485651214129,0.5973282442748091,0
housing,0.33031237948322406,0.33397202529220166,0.8312116415128356,0.2739795444398427,0.36037527593818985,0.08587786259541985,0
products,0.0026992161307727073,0.6451612903225806,0.3385556741272337,0.999832,0.000168,0.0032132178153106853,0
products,0.09640279075756662,0.806451612903226,0.36546692670632713,0.99976,0.00024,0.1028872639604487,1
products,0.01205230240680816,0.7096774193548386,0.38956298207941686,0.99967,0.00033,0.013751149585526572,0
jobs,0.3806556189487799,0.7435897435897436,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,1
education,0.0007758426743247355,0.3422222222222222,0.2211111111111111,0.3275517011340894,0.18777777777777777,0.3311111111111111,1
products,0.006668785278731439,0.6129032258064515,0.22829209425252406,0.999962,3.8e-05,0.00822357919997545,0
education,0.0006180815484456378,0.2866666666666666,0.19777777777777777,0.3535690460306871,0.2688888888888889,0.3277777777777778,1
jobs,0.2533953622190654,0.6666666666666667,0.6153846153846154,1.0,0.5,0.0,1
products,0.0414357045227232,0.9677419354838711,0.342911475249673,0.999822,0.000178,0.039598227909058065,1
products,0.011464778317811007,0.5483870967741936,0.39740821167725493,0.999634,0.000366,0.014975265578726846,0
products,0.020071795529737882,0.6129032258064515,0.4635001949305932,0.999126,0.000874,0.02480319180323402,0
jobs,0.20948620662195175,0.9743589743589745,0.30769230769230776,0.6666666666666667,0.5,1.0,0
products,0.016071381597346203,0.806451612903226,0.2848320032850105,0.999918,8.2e-05,0.01706729869841937,0
education,0.0004211664012042077,0.22,0.21222222222222223,0.41294196130753835,0.19333333333333333,0.2744444444444445,0
jobs,0.175156249598619,0.6410256410256411,0.7692307692307694,0.3333333333333335,0.5,0.0,1
cities,0.5647349108116329,0.3959090234220034,0.43934142815165594,0.7472672038478008,0.450889446256639,0.1919285533970525,0
jobs,0.05229898196932293,0.5128205128205129,0.0,1.0,0.5,0.4999999999999999,0
cities,0.20892292485516245,0.23738187900893418,0.4172153817947554,0.6431271381650838,0.09390487097697464,0.16722284335791437,0
jobs,0.12478132762708687,0.4615384615384615,0.30769230769230776,1.0,0.5,1.0,0
jobs,0.08302228981121607,0.8974358974358974,0.30769230769230776,0.3333333333333335,0.5,1.0,0
jobs,0.14335402960843197,0.5897435897435898,0.0,0.6666666666666667,0.5,0.0,0
jobs,0.1907568054952592,0.8717948717948718,0.6153846153846154,1.0,0.5,0.4999999999999999,1
education,1.07973609991773e-05,0.0,0.0,0.8625750500333556,0.0,0.011111111111111112,0
jobs,0.03527015189541745,0.8974358974358974,0.0,0.6666666666666667,0.5,0.0,0
jobs,0.18851934720677352,0.38461538461538464,0.30769230769230776,0.3333333333333335,0.5,0.0,0
cities,0.47242256697821705,0.433866733443928,0.5330376914280485,0.5050108777079589,0.2760782980175504,0.3629185898996822,0
products,0.018030662417780417,0.9677419354838711,0.48503075274923196,0.99884,0.00116,0.017145507299136345,1
jobs,0.43058870070720123,1.0,0.9230769230769234,0.3333333333333335,0.5,0.4999999999999999,1
products,0.006700670082344174,0.9354838709677419,0.22026301469044565,0.999966,3.4e-05,0.006419486003376594,1
jobs,0.07753011320871042,0.5641025641025641,0.0,0.3333333333333335,0.5,1.0,0
products,0.004075854944479953,0.5483870967741936,0.6187904081461051,0.99328,0.00672,0.005327332386338822,0
housing,0.35783954984801597,0.4627323242000384,0.9475945117606093,0.1361906120087272,0.5231788079470199,0.08587786259541985,1
products,0.2874346893173099,0.4516129032258064,0.28837709704646025,0.999914,8.6e-05,0.409490260990246,0
jobs,0.10349850108276541,0.8717948717948718,0.30769230769230776,0.6666666666666667,0.5,1.0,0
education,3.821081671799651e-06,0.0,0.0,0.9466310873915944,0.04555555555555555,0.006666666666666663,0
jobs,0.18088475933836998,0.7435897435897436,0.30769230769230776,0.0,0.5,0.0,0
products,0.022653901301213593,0.4516129032258064,0.18936423261519536,0.999978,2.2e-05,0.03232806474772221,0
products,0.020339548606658958,0.6774193548387097,0.41507283290907215,0.999538,0.000462,0.02384838659624203,0
products,0.025673226388432033,0.6774193548387097,0.32042185219379377,0.999868,0.000132,0.030116291658649676,0
jobs,0.3146724345652626,0.7948717948717949,0.6153846153846154,0.6666666666666667,0.5,0.0,1
education,2.2683678820883672e-07,0.0,0.0,0.9966644429619747,0.03222222222222223,0.0711111111111111,0
products,0.06361249305887344,0.38709677419354843,0.273084831537094,0.99993,7e-05,0.09655832001015792,0
products,0.025079863978955935,0.6129032258064515,0.3420600052382248,0.999824,0.000176,0.030998205701130748,0
products,0.003861505716928949,1.0,0.42663207417157173,0.999462,0.000538,0.0034700991780401407,1
housing,0.2150267475648452,0.5656255987737115,0.9346427127922393,0.10297023714650763,0.7637969094922737,0.08587786259541985,1
products,0.03583637686819942,0.5161290322580645,0.5404316913250755,0.997598,0.002402,0.04815180038089215,0
products,0.02069706881732048,0.8387096774193549,0.43740535696891786,0.99938,0.00062,0.02150692034956069,1
jobs,0.621656335654707,0.6153846153846154,0.9230769230769234,0.3333333333333335,0.5,0.4999999999999999,1
jobs,0.2125379866985545,0.5128205128205129,0.6153846153846154,0.0,0.5,0.4999999999999999,0
products,0.042756367096212895,0.6129032258064515,0.1954639490437118,0.999976,2.4e-05,0.05286415733258653,0
jobs,0.8614240099054411,0.4102564102564103,1.0,0.3333333333333335,0.5,1.0,1
jobs,0.7585471677271688,0.6410256410256411,1.0,0.6666666666666667,0.5,0.4999999999999999,1
education,0.0038252064521592404,0.6244444444444445,0.4722222222222222,0.11474316210807205,0.72,0.6977777777777777,1
products,0.08060666171044466,1.0,0.05282181684664835,0.999998,2e-06,0.07562014219876602,1
products,0.016702235305073084,0.5806451612903226,0.3575077927877231,0.999784,0.000216,0.02120856318242748,0
products,0.008191292024487975,0.5483870967741936,0.38284869963290047,0.999698,0.000302,0.010700978856770947,0
cities,0.21847932982088314,0.05499040743023903,0.16359839227884101,0.6820600373764152,0.09180620691048424,0.045610336483913216,0
products,0.03676786275135548,0.5806451612903226,0.37925584292835446,0.999712,0.000288,0.04670072379143684,0
jobs,0.26281272397060224,0.5641025641025641,0.30769230769230776,0.0,0.5,1.0,0
education,0.0016720609225473562,0.4855555555555556,0.5222222222222223,0.20880587058038694,0.43444444444444447,0.41555555555555557,1
products,0.17993892642567919,0.6774193548387097,0.26168965012959655,0.99994,6e-05,0.21140260136479885,1
jobs,0.24827052951466935,0.6923076923076923,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,1
jobs,0.23750709641621348,0.6666666666666667,0.6153846153846154,1.0,0.5,0.0,0
products,0.035640415831880434,0.7096774193548386,0.40820279885640476,0.999578,0.000422,0.04079477901271488,0
jobs,0.24423231547391216,0.8461538461538463,0.30769230769230776,0.3333333333333335,0.5,1.0,0
jobs,0.06386903034055091,0.717948717948718,0.0,0.3333333333333335,0.5,1.0,0
education,7.173836824600588e-05,0.05,0.037777777777777785,0.704469646430954,0.028888888888888884,0.008888888888888898,0
products,0.027665542615073927,0.903225806451613,0.2751727915504082,0.999928,7.2e-05,0.027536199119047155,1
products,0.0775395837252037,0.7096774193548386,0.564016551250621,0.996726,0.003274,0.08883192167840089,0
education,1.408908495652697e-05,0.0,0.0,0.8278852568378919,0.02333333333333333,0.0,0
education,1.8612758279392826e-05,0.0,0.0,0.7845230153435624,0.0033333333333333414,0.0,0
education,0.00026434759791145934,0.15444444444444444,0.006666666666666663,0.4876584389593062,0.06111111111111111,0.05555555555555555,0
jobs,0.125346472085717,0.6923076923076923,0.0,0.6666666666666667,0.5,0.4999999999999999,0
education,0.00021252146356842566,0.13444444444444445,0.14666666666666667,0.5343562374916611,0.13111111111111112,0.12444444444444444,0
jobs,0.17804619285297768,0.4102564102564103,0.30769230769230776,0.6666666666666667,0.5,0.0,0
products,0.09141402946586526,0.7096774193548386,0.3462252918283993,0.999814,0.000186,0.10473888983462734,0
jobs,0.30191558283091136,1.0,0.7692307692307694,0.0,0.5,0.4999999999999999,1
education,8.611787937626598e-06,0.0,0.0,0.8872581721147431,0.0711111111111111,0.04777777777777779,0
products,0.009006370637061438,0.4193548387096775,0.4045206443148146,0.999598,0.000402,0.01330915050685842,0
cities,0.21402162782215645,0.9385288608557368,0.8834547705083248,0.043229156877288476,0.8029696255271918,0.8420927535017386,1
jobs,0.027499415589253007,0.8205128205128205,0.0,0.6666666666666667,0.5,1.0,0
education,0.0005365870262066701,0.2466666666666667,0.25777777777777783,0.3609072715143429,0.22,0.2644444444444444,1
products,0.01348381852028494,0.48387096774193544,0.4641929794583664,0.999118,0.000882,0.018682028439045602,0
jobs,0.28298838114369823,0.7948717948717949,0.7692307692307694,0.0,0.5,1.0,1
jobs,0.27956411949208926,0.7435897435897436,0.30769230769230776,1.0,0.5,1.0,0
housing,0.16490790385278267,0.4887909561218625,0.9521749383049635,0.0991399849271331,0.6981236203090508,0.08587786259541985,0
products,0.03432257932822003,0.6129032258064515,0.1482895875164635,0.999988,1.2e-05,0.042431505909304765,0
products,0.006059930325446265,0.7741935483870968,0.8995776880853509,0.732272,0.267728,0.006533634578790258,1
products,0.0470698858060397,0.9354838709677419,0.42316757880284445,0.999486,0.000514,0.045952934584370324,1
products,0.046617427204960975,0.5483870967741936,0.3709342264495875,0.999742,0.000258,0.060875106578945695,0
jobs,0.3424133209686576,0.5897435897435898,0.6153846153846154,0.6666666666666667,0.5,1.0,1
jobs,0.15496774823328135,0.48717948717948717,0.30769230769230776,0.6666666666666667,0.5,0.0,0
housing,0.17869666992529082,0.49070703199846716,0.9814512506929312,0.07956918154871478,0.6586644591611479,0.5877862595419847,0
jobs,0.1530642389430771,0.5641025641025641,0.30769230769230776,0.6666666666666667,0.5,0.0,0
products,0.10033421643137151,1.0,0.36025424401405926,0.999776,0.000224,0.09416651041422522,1
education,2.5340909768473523e-05,0.0,0.024444444444444435,0.7278185456971314,0.0,0.0,0
education,1.7453503185292753e-05,0.0,0.01555555555555556,0.7951967978652434,0.008888888888888898,0.07444444444444444,0
jobs,0.44736321577472316,0.7435897435897436,0.9230769230769234,1.0,0.5,0.4999999999999999,1
education,1.2472800729396539e-05,0.0,0.0,0.8445630420280187,0.0022222222222222144,0.0,0
jobs,0.02583737711319073,0.4102564102564103,0.0,0.0,0.5,0.0,0
jobs,0.3751146344157562,0.4615384615384615,0.7692307692307694,1.0,0.5,0.4999999999999999,1
products,0.0046068826285839545,0.7741935483870968,0.7180214504479009,0.975284,0.024716,0.00494520838413805,0
cities,0.5586595924193651,0.21056536173483098,0.3837291489309422,0.9803564874676967,0.3301397000935457,0.17577685921268027,0
jobs,0.18205614967080336,0.5641025641025641,0.30769230769230776,0.3333333333333335,0.5,1.0,0
jobs,0.20940143495315722,0.6410256410256411,0.6153846153846154,0.6666666666666667,0.5,0.0,0
housing,0.14146903899228533,0.4636903621383407,0.9940352847502998,0.05528730464641781,0.7262693156732891,0.7709923664122138,0
housing,0.19599918562471003,0.4602414255604523,0.9990737314695715,0.05996565159390335,0.6766004415011038,0.8931297709923665,0
products,0.05522064102397751,0.903225806451613,0.512669136346103,0.998332,0.001668,0.0550949630082127,1
products,0.08425948803692258,0.903225806451613,0.40856141492157827,0.999576,0.000424,0.08413767287510142,1
products,0.026632390558040085,0.6451612903225806,0.3986406769211699,0.999628,0.000372,0.03205959809679938,0
products,0.28148397331038283,0.6774193548387097,0.47554504585865137,0.998976,0.001024,0.330733903230483,1
jobs,0.028383096015474684,0.7692307692307692,0.0,1.0,0.5,0.4999999999999999,0
jobs,0.21355781556253708,0.43589743589743585,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,0
cities,0.10905474773195474,0.6419649385446959,0.7545626561719316,0.4867466525206203,0.47922843687345124,0.3650162536364132,0
education,0.000490084539583078,0.24777777777777774,0.3066666666666667,0.3922615076717812,0.3311111111111111,0.20555555555555555,1
products,0.030469702735682995,0.7741935483870968,0.5547786579255668,0.9971,0.0029,0.03321763262348271,0
jobs,0.13240050246480048,0.8974358974358974,0.6153846153846154,0.3333333333333335,0.5,0.4999999999999999,1
education,0.0015707323999371201,0.4633333333333334,0.6177777777777778,0.2134756504336224,0.34777777777777774,0.4355555555555556,1
education,1.788456149797886e-05,0.0,0.0022222222222222144,0.7911941294196131,0.0011111111111111072,0.004444444444444449,0
cities,0.6386149003967007,0.3931003554309705,0.43332772824837057,0.7064776696959771,0.4732207513840535,0.27105884925414636,0
jobs,0.18792594552521186,0.38461538461538464,0.6153846153846154,0.0,0.5,0.4999999999999999,0
products,0.06170778369366187,0.7096774193548386,0.5080605973607619,0.99843,0.00157,0.07068085866192086,0
cities,0.21644285917413247,0.8642427967518654,0.9092512272100842,0.24517338999239965,0.8578630258278861,0.6480027644309965,1
jobs,0.4019281701393081,0.38461538461538464,0.6153846153846154,0.3333333333333335,0.5,0.0,0
products,0.018108078896148367,0.7096774193548386,0.36546692670632713,0.99976,0.00024,0.020694060717093427,0
education,0.003107731168578036,0.6033333333333333,0.6544444444444445,0.13675783855903936,0.6277777777777778,0.6933333333333334,1
jobs,0.20296649464011857,0.7435897435897436,0.6153846153846154,0.6666666666666667,0.5,1.0,1
jobs,0.30318202018593254,0.48717948717948717,0.7692307692307694,0.3333333333333335,0.5,0.0,1
jobs,0.2755284742897804,0.5897435897435898,0.30769230769230776,0.0,0.5,1.0,0
jobs,0.3597118790796366,0.6153846153846154,0.9230769230769234,1.0,0.5,1.0,1
products,0.046749972900000554,0.7419354838709679,0.588072798871114,0.99551,0.00449,0.05224330079207118,0
education,0.0012369931597134023,0.4033333333333333,0.45555555555555555,0.24016010673782523,0.5544444444444444,0.4788888888888889,1
products,0.042988425258630635,0.9354838709677419,0.22026301469044565,0.999966,3.4e-05,0.04195597284523897,1
jobs,0.35675771486406993,0.717948717948718,0.9230769230769234,0.3333333333333335,0.5,0.4999999999999999,1
jobs,0.21547673788343125,0.48717948717948717,0.6153846153846154,0.0,0.5,1.0,0
jobs,0.19684752145622314,0.48717948717948717,0.7692307692307694,0.0,0.5,1.0,0
jobs,0.166889727471929,0.4615384615384615,0.6153846153846154,0.6666666666666667,0.5,1.0,0
jobs,0.4153015431012559,0.6923076923076923,0.7692307692307694,1.0,0.5,1.0,1
housing,0.41443906512447687,0.5447403717187201,0.8922175684624954,0.1939476339565571,0.48730684326710827,0.08587786259541985,1
education,7.092073898211353e-06,0.0,0.08555555555555555,0.9052701801200801,0.07666666666666665,0.0,0
education,0.00015279355019595897,0.08333333333333333,0.13333333333333333,0.5376917945296864,0.0,0.08333333333333333,0
cities,0.29599635258817486,0.17934968512858915,0.5559320570286121,0.6406403841158912,0.045734280008173034,0.2693079474557091,0
products,0.008280179687943935,0.6451612903225806,0.3290175200403534,0.999852,0.000148,0.009939889097323004,0
cities,0.14282292544504305,0.9427457850369557,0.9281707943133066,0.07684561671780023,0.876995450311507,0.8331303046028253,1
jobs,0.1967473367567387,0.7435897435897436,0.6153846153846154,1.0,0.5,1.0,1
products,0.0988828824912178,0.7419354838709679,0.46332601023026526,0.999128,0.000872,0.11059026963962977,0
jobs,0.3664011343990588,0.8717948717948718,0.6153846153846154,0.3333333333333335,0.5,0.4999999999999999,1
products,0.06061419375230088,0.7419354838709679,0.3872323486537734,0.99968,0.00032,0.06776008795219392,0
housing,0.18198547995162476,0.4550680206936195,0.9988729893757303,0.019345963513388537,0.8940397350993378,0.7194656488549618,0
products,0.02418836651398568,0.6451612903225806,0.18936423261519536,0.999978,2.2e-05,0.029113843984399968,0
education,0.001421885900317805,0.4355555555555556,0.37777777777777777,0.22348232154769845,0.4455555555555556,0.38,1
products,0.02647469085586944,0.6774193548387097,0.5741109543270456,0.996262,0.003738,0.031058137679036906,0
products,0.04796985429165596,0.9677419354838711,0.39699292033222433,0.999636,0.000364,0.045866511406580567,1
jobs,0.32144132387658275,0.6410256410256411,0.6153846153846154,0.0,0.5,0.4999999999999999,1
jobs,0.33162419948571853,0.717948717948718,0.6153846153846154,0.6666666666666667,0.5,0.4999999999999999,1
products,0.20372119087565588,0.903225806451613,0.5157982586969015,0.998262,0.001738,0.2036152669477297,1
